Year,Geo_Level,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Value
2017,COUNTY,GEORGIA,13,NORTHWEST,10,BARTOW,15,755
2017,COUNTY,GEORGIA,13,NORTHWEST,10,CATOOSA,47,12
2017,COUNTY,GEORGIA,13,NORTHWEST,10,CHATTOOGA,55,95
2017,COUNTY,GEORGIA,13,NORTHWEST,10,DADE,83,96
2017,COUNTY,GEORGIA,13,NORTHWEST,10,FLOYD,115,49
2017,COUNTY,GEORGIA,13,NORTHWEST,10,GORDON,129,41
2017,COUNTY,GEORGIA,13,NORTHWEST,10,MURRAY,213,85
2017,COUNTY,GEORGIA,13,NORTHWEST,10,PAULDING,223,78
2017,COUNTY,GEORGIA,13,NORTHWEST,10,POLK,233,197
2017,COUNTY,GEORGIA,13,NORTHWEST,10,WALKER,295,129
2017,COUNTY,GEORGIA,13,NORTHWEST,10,WHITFIELD,313, (D)
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,"2,150"
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BEN HILL,17, (D)
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BERRIEN,19,188
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27, (D)
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CLINCH,65,"34,296"
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COFFEE,69,"3,846"
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COLQUITT,71,"9,103"
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COOK,75,116
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CRISP,81, (D)
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,DOOLY,93, (D)
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ECHOLS,101,"3,900"
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155,"1,507"
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,JEFF DAVIS,161, (D)
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LANIER,173,218
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185,284
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277, (D)
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TURNER,287, (D)
2017,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WORTH,321, (D)
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1, (D)
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,BACON,5, (D)
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,BRANTLEY,25,"1,372"
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,CAMDEN,39,96
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,CHARLTON,49, (D)
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,CHATHAM,51,113
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,EVANS,109, (D)
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,GLYNN,127,50
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,LIBERTY,179, (D)
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,LONG,183,260
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,MCINTOSH,191, (D)
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,PIERCE,229,"6,645"
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,TATTNALL,267,470
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,TOOMBS,279, (D)
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,WARE,299,"4,395"
2017,COUNTY,GEORGIA,13,SOUTHEAST,90,WAYNE,305,"1,869"
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,BAKER,7, (D)
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,CALHOUN,37, (D)
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,CLAY,61, (D)
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,DECATUR,87,6
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,EARLY,99, (D)
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,GRADY,131,125
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,LEE,177,403
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,MITCHELL,205,377
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,SEMINOLE,253,306
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,STEWART,259,50
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,SUMTER,261, (D)
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,TERRELL,273, (D)
2017,COUNTY,GEORGIA,13,SOUTHWEST,70,THOMAS,275,81
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,CARROLL,45,228
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,CLAYTON,63,100
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,COWETA,77,124
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,DOUGLAS,97,133
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,FAYETTE,113,130
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARALSON,143,45
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARRIS,145,195
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,HEARD,149,134
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,HENRY,151,89
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,LAMAR,171,131
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,MACON,193, (D)
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,MARION,197,13
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199,50
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,PIKE,231,273
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,SCHLEY,249, (D)
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,SPALDING,255,17
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,TALBOT,263,99
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,TAYLOR,269,83
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,TROUP,285,133
2017,COUNTY,GEORGIA,13,WEST CENTRAL,40,UPSON,293, (D)
2017,COUNTY,HAWAII,15,HAWAII ISLAND,11,HAWAII,1,"16,444"
2017,COUNTY,HAWAII,15,KAUAI AND NIIHAU ISLANDS,24,KAUAI,7,"1,063"
2017,COUNTY,HAWAII,15,"MAUI, MOLOKAI & LANAI ISLAND",35,MAUI & KALWAO,9,"1,064"
2017,COUNTY,HAWAII,15,OAHU ISLAND,62,HONOLULU,3,"1,291"
2017,COUNTY,IDAHO,16,EAST,90,BANNOCK,5,54
2017,COUNTY,IDAHO,16,EAST,90,BEAR LAKE,7, (D)
2017,COUNTY,IDAHO,16,EAST,90,BINGHAM,11,"12,517"
2017,COUNTY,IDAHO,16,EAST,90,BONNEVILLE,19, (D)
2017,COUNTY,IDAHO,16,EAST,90,CARIBOU,29, (D)
2017,COUNTY,IDAHO,16,EAST,90,CUSTER,37, (D)
2017,COUNTY,IDAHO,16,EAST,90,FRANKLIN,41, (D)
2017,COUNTY,IDAHO,16,EAST,90,FREMONT,43,19
2017,COUNTY,IDAHO,16,EAST,90,JEFFERSON,51, (D)
2017,COUNTY,IDAHO,16,EAST,90,LEMHI,59, (D)
2017,COUNTY,IDAHO,16,EAST,90,MADISON,65, (D)
2017,COUNTY,IDAHO,16,EAST,90,ONEIDA,71,33
2017,COUNTY,IDAHO,16,EAST,90,POWER,77, (D)
2017,COUNTY,IDAHO,16,EAST,90,TETON,81,63
2017,COUNTY,IDAHO,16,NORTH,10,BENEWAH,9, (D)
2017,COUNTY,IDAHO,16,NORTH,10,BONNER,17,170
2017,COUNTY,IDAHO,16,NORTH,10,BOUNDARY,21,91
2017,COUNTY,IDAHO,16,NORTH,10,CLEARWATER,35,18
2017,COUNTY,IDAHO,16,NORTH,10,IDAHO,49, (D)
2017,COUNTY,IDAHO,16,NORTH,10,KOOTENAI,55,176
2017,COUNTY,IDAHO,16,NORTH,10,LATAH,57, (D)
2017,COUNTY,IDAHO,16,NORTH,10,LEWIS,61, (D)
2017,COUNTY,IDAHO,16,NORTH,10,NEZ PERCE,69, (D)
2017,COUNTY,IDAHO,16,NORTH,10,SHOSHONE,79,37
2017,COUNTY,IDAHO,16,SOUTH CENTRAL,80,BLAINE,13, (D)
2017,COUNTY,IDAHO,16,SOUTH CENTRAL,80,CAMAS,25,4
2017,COUNTY,IDAHO,16,SOUTH CENTRAL,80,CASSIA,31, (D)
2017,COUNTY,IDAHO,16,SOUTH CENTRAL,80,GOODING,47,"8,178"
2017,COUNTY,IDAHO,16,SOUTH CENTRAL,80,JEROME,53,48
2017,COUNTY,IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,67, (D)
2017,COUNTY,IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83, (D)
2017,COUNTY,IDAHO,16,SOUTHWEST,70,ADA,1,"6,808"
2017,COUNTY,IDAHO,16,SOUTHWEST,70,ADAMS,3,6
2017,COUNTY,IDAHO,16,SOUTHWEST,70,BOISE,15, (D)
2017,COUNTY,IDAHO,16,SOUTHWEST,70,CANYON,27,"20,968"
2017,COUNTY,IDAHO,16,SOUTHWEST,70,ELMORE,39,69
2017,COUNTY,IDAHO,16,SOUTHWEST,70,GEM,45,134
2017,COUNTY,IDAHO,16,SOUTHWEST,70,OWYHEE,73,"9,553"
2017,COUNTY,IDAHO,16,SOUTHWEST,70,PAYETTE,75,"9,901"
2017,COUNTY,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,"3,829"
2017,COUNTY,ILLINOIS,17,CENTRAL,40,DE WITT,39,20
2017,COUNTY,ILLINOIS,17,CENTRAL,40,LOGAN,107,51
2017,COUNTY,ILLINOIS,17,CENTRAL,40,MACON,115,35
2017,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123, (D)
2017,COUNTY,ILLINOIS,17,CENTRAL,40,MASON,125, (D)
2017,COUNTY,ILLINOIS,17,CENTRAL,40,MCLEAN,113,85
2017,COUNTY,ILLINOIS,17,CENTRAL,40,MENARD,129,60
2017,COUNTY,ILLINOIS,17,CENTRAL,40,PEORIA,143,129
2017,COUNTY,ILLINOIS,17,CENTRAL,40,STARK,175,46
2017,COUNTY,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,45
2017,COUNTY,ILLINOIS,17,CENTRAL,40,WOODFORD,203,138
2017,COUNTY,ILLINOIS,17,EAST,50,CHAMPAIGN,19,429
2017,COUNTY,ILLINOIS,17,EAST,50,FORD,53,27
2017,COUNTY,ILLINOIS,17,EAST,50,IROQUOIS,75,117
2017,COUNTY,ILLINOIS,17,EAST,50,KANKAKEE,91,152
2017,COUNTY,ILLINOIS,17,EAST,50,LIVINGSTON,105,17
2017,COUNTY,ILLINOIS,17,EAST,50,PIATT,147,18
2017,COUNTY,ILLINOIS,17,EAST,50,VERMILION,183,133
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,102
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,3
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,139
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,69
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,350
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,48
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,97
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,73
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,215
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,97
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,112
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,182
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,87
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,68
2017,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,63
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,BOONE,7,75
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,COOK,31,"1,337"
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,DE KALB,37,141
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,DU PAGE,43,296
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,36
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,KANE,89,629
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,KENDALL,93,234
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,116
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,LAKE,97,878
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,459
2017,COUNTY,ILLINOIS,17,NORTHEAST,20,WILL,197,512
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,BUREAU,11,117
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,CARROLL,15,67
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,HENRY,73,71
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,158
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,LEE,103,99
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,MERCER,131,127
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,OGLE,141,169
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,7
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,245
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,76
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,229
2017,COUNTY,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,198
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,31
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,77
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59, (D)
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,81
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,34
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,262
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,49
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,POPE,151,14
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,SALINE,165, (D)
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,WABASH,185,26
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,582
2017,COUNTY,ILLINOIS,17,SOUTHEAST,90,WHITE,193, (D)
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3, (D)
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,216
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,487
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,37
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,MONROE,133,336
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,PERRY,145,247
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,19
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,109
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,363
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,UNION,181,48
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,60
2017,COUNTY,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,200
2017,COUNTY,ILLINOIS,17,WEST,30,ADAMS,1,264
2017,COUNTY,ILLINOIS,17,WEST,30,FULTON,57,143
2017,COUNTY,ILLINOIS,17,WEST,30,HANCOCK,67,44
2017,COUNTY,ILLINOIS,17,WEST,30,HENDERSON,71,11
2017,COUNTY,ILLINOIS,17,WEST,30,KNOX,95,91
2017,COUNTY,ILLINOIS,17,WEST,30,MCDONOUGH,109,159
2017,COUNTY,ILLINOIS,17,WEST,30,SCHUYLER,169,30
2017,COUNTY,ILLINOIS,17,WEST,30,WARREN,187,151
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,73
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13, (D)
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,18
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,98
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,62
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,72
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,239
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,222
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,106
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,55
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,64
2017,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,326
2017,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,38
2017,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,323
2017,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,180
2017,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,79
2017,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,85
2017,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,179
2017,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,100
2017,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,223
2017,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,48
2017,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,336
2017,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,276
2017,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,105
2017,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,556
2017,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,12
2017,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,44
2017,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,60
2017,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9, (D)
2017,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,152
2017,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,88
2017,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,198
2017,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,34
2017,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,43
2017,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,52
2017,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,287
2017,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,42
2017,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,43
2017,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,196
2017,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49, (D)
2017,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,102
2017,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,200
2017,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,92
2017,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,281
2017,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169, (D)
2017,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,853
2017,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,188
2017,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,92
2017,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,157
2017,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,449
2017,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,246
2017,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,45
2017,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,37
2017,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,18
2017,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7, (D)
2017,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,146
2017,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,219
2017,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,18
2017,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,64
2017,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,430
2017,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,89
2017,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,90
2017,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,16
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,65
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,43
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43, (D)
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,189
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,36
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,49
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,93
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,41
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,89
2017,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,80
2017,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,54
2017,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,213
2017,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,88
2017,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,282
2017,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,98
2017,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,25
2017,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,318
2017,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,111
2017,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,240
2017,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,143
2017,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,34
2017,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,15
2017,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,150
2017,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83, (D)
2017,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,46
2017,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,33
2017,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,112
2017,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,36
2017,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,6
2017,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,19
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,21,160
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,308
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,39
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,46
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,157
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,198
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,141
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,65
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,78
2017,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,45
2017,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,84
2017,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49, (D)
2017,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75, (D)
2017,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,35
2017,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,160
2017,COUNTY,IOWA,19,CENTRAL,50,JASPER,99, (D)
2017,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127, (D)
2017,COUNTY,IOWA,19,CENTRAL,50,POLK,153,320
2017,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,122
2017,COUNTY,IOWA,19,CENTRAL,50,STORY,169,309
2017,COUNTY,IOWA,19,CENTRAL,50,TAMA,171, (D)
2017,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,172
2017,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,32
2017,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,192
2017,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,285
2017,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,53
2017,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97, (D)
2017,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,220
2017,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,232
2017,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,319
2017,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,29
2017,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,116
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,273
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,80
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,66
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,8
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81, (D)
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,75
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109, (D)
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,23
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,9
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,WORTH,195,29
2017,COUNTY,IOWA,19,NORTH CENTRAL,20,WRIGHT,197, (D)
2017,COUNTY,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,723
2017,COUNTY,IOWA,19,NORTHEAST,30,BLACK HAWK,13,99
2017,COUNTY,IOWA,19,NORTHEAST,30,BREMER,17,236
2017,COUNTY,IOWA,19,NORTHEAST,30,BUCHANAN,19,222
2017,COUNTY,IOWA,19,NORTHEAST,30,CHICKASAW,37,466
2017,COUNTY,IOWA,19,NORTHEAST,30,CLAYTON,43,"3,021"
